"hh_id","club_id","tag_club","d_strat1","d_strat2","d_strat3","d_strat4","d_strat5","d_strat6","d_strat7","d_strat8","d_strat9","d_strat10","d_strat11","d_strat12","d_strat13","d_strat14","d_strat15","d_strat16","d_strat17","d_strat18","d_strat19","data_bline","data_svyeline","treatment","t_any","t_anycom","t_anyord","t_com_noR","t_com_RPri","t_com_RPub","t_ord_noR","t_ord_RPri","t_ord_RPub","bl_d_female","bl_d_married","bl_age_099","bl_eduyrs_099","bl_hhnum_099","bl_asset_pca_199","bl_livest_pca_199","bl_acre_adj_099","bl_d_anyformalacc","bl_totsavcash_099","bl_d_hyper","bl_d_hypo","bl_transNet_199","bl_inpexp_099","bl_salecrop_099","bl_mi_d_hyper","bl_mi_totsavcash","clubsize","bl_savcash_099","bl_savform_099","trans_d_any","trans_dep_total_PRE","trans_dep_ord_PRE","trans_dep_splan_PRE","trans_dep_oth_PRE","trans_with_total_PRE","net_total_PRE","net_total_NOVDEC09","net_total_JANAPR10","bal_total_o22","bal_ordkasup_o22","bal_splan_o22","bal_oth_o22","el_landcult_099","el_input_val_099","el_maizetobasale_099","el_mainoutput_099","el_farmprofit_199","el_exp30_099","el_hhsize","el_tobacloan","el_tr_made","el_tr_received","el_tr_net","el_d_fixeddep","d_elineattrit1","has_anyActive_o22"
2713,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,44,8,7,-0.891094505786896,-0.685029208660126,3.25,0,10000,0,0,0,3840,42000,0,0,10,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,56517.1328125,67000,79915.1640625,23398.03125,4300,5,0,1500,0,1500,1,0,0
2706,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,62,9,7,-0.428682416677475,-0.132705613970757,3.5,0,4000,1,0,1600,1000,64000,0,0,10,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,178210,113000,130280.3984375,-47929.6015625,15000,4,114000,8000,8000,0,0,0,0
2709,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,48,2,9,-1.02644097805023,-0.488740265369415,4.25,0,0,0,0,1250,8350,50000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18432.42578125,18432.42578125,10000,9,0,32000,180,28300,0,0,0
2705,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,33,12,7,-0.274057030677795,-0.262786537408829,4.5,0,0,0,0,3000,6500,107000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,38267.9609375,170000,181207.640625,142939.6875,6600,3,0,5300,23000,-17700,0,0,0
2718,102,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,40,0,10,-0.485054820775986,0.333262860774994,9.5,0,0,0,0,2200,30600,5000,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,98214.328125,69000,113222,15007.671875,13000,12,130000,400,0,400,0,0,0
2714,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,51,8,7,0.090675450861454,0.522491037845612,6,0,0,0,1,6500,16100,150000,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,83100,234000,329531.84375,246431.84375,10000,9,0,0,0,0,0,0,0
2719,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,45,2,9,-0.145897969603539,0.133867383003235,8,1,8500,0,0,5500,24300,12700,0,0,14,500,8000,0,100024.65625,100024.65625,0,0,-90025,9999.6533203125,-8003.27001953125,-2049.97973632813,10552,10552,0,0,10,286950,474000,564380.5,277430.5,55000,12,264000,3500,0,3500,0,0,1
2722,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,41,0,7,-1.02644097805023,-0.195609018206596,3.25,0,550,0,1,-2705,1200,64000,0,0,14,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1000,5000,72586.09375,71586.09375,3700,6,0,600,0,600,0,0,0
2721,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,26,11,6,1.05270683765411,-0.195609018206596,4.5,1,1500,0,1,11950,21800,150000,0,0,14,0,1500,0,15.1199998855591,15.1199998855591,0,0,-400,-384.880004882813,-97.9199981689453,-198.330001831055,875,875,0,0,2.75,47948.7109375,34000,219536.359375,171587.65625,8100,5,0,650,800,-150,1,0,1
2720,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,41,8,7,-0.192108973860741,-0.671166300773621,5.5,1,500,0,1,14450,43350,120000,0,0,14,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,103800,100500,206864.1875,103064.1875,4000,7,132000,12000,1700,10300,0,0,0
2716,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,35,6,7,-0.75574791431427,-0.578400015830994,6.5,0,700,0,0,10000,5890,4000,0,0,14,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,91602.203125,39920,136623.859375,45021.65625,2100,7,132000,1500,0,1500,0,0,0
2717,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,42,5,7,-1.02644097805023,0.316615998744965,5.5,0,0,0,0,1500,17200,15000,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80132.0234375,265000,338862.21875,258730.1875,40000,6,130000,2100,0,2100,0,0,0
2723,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,50,8,5,3.0951030254364,-0.590125858783722,3.5,1,650,0,1,-7550,47500,460000,0,0,14,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,84939.2734375,153000,229290.59375,144351.3125,22500,4,132000,250,300,-50,0,0,0
2715,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,50,8,10,2.50282645225525,-0.418456196784973,3.5,0,5000,0,1,1350,5590,45000,0,0,14,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,95950,38940,128047.1015625,32097.1015625,15000,11,126940,700,0,700,0,0,0
2729,103,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,56,5,6,-0.75574791431427,-0.116705641150475,5,0,2000,0,1,2000,3400,47000,0,0,13,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,234454,150000,189104.71875,-45349.28125,4900,6,116000,4000,1900,2100,0,0,0
2728,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,66,0,9,-0.75574791431427,1.38148891925812,11.1000003814697,0,0,0,0,-28000,9000,32000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,102568.75,200000,259678.5,157109.75,7200,10,120000,12000,1000,11000,0,0,0
2724,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,32,8,5,-0.620401382446289,-0.564537107944489,7.09999990463257,0,2000,0,0,-14000,19450,27000,0,0,13,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,99000,140000,195741.65625,96741.65625,22000,5,110000,1000,0,1000,1,0,0
2727,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,39,10,8,1.14110457897186,-0.446182042360306,4.25,1,0,0,0,-9100,41100,456000,0,1,13,600,,0,26.0799980163574,26.0799980163574,0,0,0,26.0799980163574,6.55000019073486,12.9499988555908,1954,1954,0,0,4.5,359503.46875,259588,336307.4375,-23196.03125,79000,7,116480,3000,0,3000,0,0,1
2726,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,42,7,7,0.430590182542801,-0.842835962772369,5,0,0,0,0,-9000,11780,95000,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,102975,170000,242788.96875,139813.96875,9800,8,113000,2800,0,2800,0,0,0
2730,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,1,38,12,5,-0.949869990348816,0.0200555752962828,5.5,1,0,0,0,0,4500,76000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2725,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,29,12,4,-0.416591078042984,-0.38424813747406,4.5,1,6000,0,0,21000,19370,130000,0,0,13,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,378166.34375,80000,176739.25,-163662.5625,8000,4,116000,500,0,500,0,0,0
2731,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,1,52,2,6,-0.301443129777908,0.0497203953564167,2.5,1,0,0,1,0,0,48000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2732,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,45,8,8,0.182409659028053,1.04553020000458,5,0,0,0,1,-9000,9200,65000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,101818.75,248000,394402,292583.25,5200,9,145000,2000,0,2000,0,0,0
2738,104,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,21,8,2,-1.35350656509399,1.5038595199585,5,0,0,0,1,2000,14850,78500,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5000,8500,25602.216796875,20602.216796875,800,2,0,800,0,800,0,0,0
2735,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,33,8,6,-0.0105514219030738,-0.274512380361557,3.5,0,5000,0,0,150,54840,87560,0,0,13,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,15950,34000,91577.609375,75627.609375,8050,6,0,1000,4000,-3000,0,0,0
2739,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,24,4,3,0.267329156398773,0.949483573436737,4,0,0,0,1,5300,8600,210000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,590,40000,61158,60568,2900,2,0,0,500,-500,0,0,0
2740,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,7,7,-1.42437338829041,-0.288375288248062,5.75,0,0,0,0,8600,3500,55000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2736,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,49,2,5,-0.699375510215759,-0.564537107944489,3.5,1,1500,0,0,-480,0,46000,0,0,13,500,1000,0,1500,1500,0,0,-1000,500,0,0,500,500,0,0,2.25,5200,24000,55275.14453125,50075.14453125,5200,4,0,4000,7200,-3200,0,0,1
2734,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,44,6,7,0.0143891042098403,-0.167883187532425,4,1,3000,0,0,-350,3000,102000,0,0,13,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,64112.8359375,20000,40215.6875,-23897.1484375,4100,5,117000,0,4500,-4500,0,0,0
2737,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,8,2,-0.879003167152405,-0.457907885313034,5.09999990463257,0,0,0,0,-1350,3525,76000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2733,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,33,8,9,1.71717286109924,1.03257632255554,7.5,1,7900,0,0,-930,57150,332000,0,0,13,5000,2900,0,700,700,0,0,-800,-100,-100,-150,325,325,0,0,2,6000,20600,36437.82421875,30437.82421875,1080,7,0,740,780,-40,0,0,1
2741,105,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,51,8,10,0.124795131385326,-0.313964068889618,7.5,1,4700,0,0,3000,102100,214000,0,0,10,100,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,20300,18000,42883.7734375,22583.7734375,6000,7,0,5500,27300,-21800,0,0,0
2743,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,48,3,8,-1.48074579238892,-1.11899769306183,4.25,0,0,0,0,900,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115895.8515625,0,46081.06640625,-69814.78125,20000,8,0,2600,0,2600,0,0,0
2750,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,50,7,6,0.656428813934326,0.0688269287347794,11.5,1,0,0,0,9500,22200,185000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,37200,30600,210910.15625,173710.15625,5500,7,0,3000,0,3000,0,0,0
2742,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,47,10,8,-1.02644097805023,0.0155123267322779,7.25,0,0,0,0,-2800,10500,39960,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90000009536743,20100,78000,150361.703125,130261.703125,45000,7,0,7800,1800,6000,0,0,0
2744,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,37,4,8,-0.679176926612854,-0.685029208660126,3.5,0,0,0,0,0,5200,6000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1750,0,23242.58203125,21492.58203125,3600,8,0,5000,0,5000,0,0,0
2749,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,29,0,5,-1.28902685642242,-1.11899769306183,2.5,0,0,0,0,1200,900,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700,13450.671875,13450.671875,3500,5,0,0,2000,-2000,0,0,0
2747,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,24,8,5,-1.1617876291275,-0.763932585716248,6.25,0,0,0,0,3350,2550,54000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,3500,48100,53995.39453125,50495.39453125,2650,5,0,60,0,60,0,0,0
2745,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,34,3,8,-1.75143897533417,-1.11899769306183,7,0,0,0,0,200,3100,35000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,18000,34589.18359375,34589.18359375,6600,8,0,0,6900,-6900,0,0,0
2746,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,28,2,6,-1.69506657123566,-1.11899769306183,2.5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2748,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,35,0,6,-1.75143897533417,-1.11899769306183,3.25,0,0,0,0,100,0,10000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04999995231628,6000,10000,77072.96875,71072.96875,13800,6,0,20,0,20,0,0,0
2751,106,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,44,6,5,-0.891094505786896,-0.512775778770447,4.75,1,1000,0,0,750,4650,120000,0,0,11,0,1000,0,0,0,0,0,0,0,0,0,-3226,2157,0,-5383,2.5,0,8000,33091.73828125,33091.73828125,4500,4,0,400,600,-200,0,0,1
2755,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,41,7,9,4.04233169555664,2.82152128219604,9,1,3000,0,0,16000,217800,650000,0,0,11,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,5,98600,145000,210949.5625,112349.5625,23300,8,0,7450,1900,5550,0,0,0
2754,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,32,5,6,1.84879374504089,-0.367278665304184,9.25,1,0,0,0,3000,109040,536000,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53100,227000,283793.84375,230693.84375,19000,4,0,3500,1700,1800,0,0,0
2752,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,52,6,6,-1.42437338829041,0.10827860981226,5.5,1,0,0,0,0,6000,16000,0,0,11,0,0,0,1500,1500,0,0,-1000,500,0,0,500,500,0,0,3,0,0,24083.166015625,24083.166015625,5982,6,0,0,10000,-10000,0,0,1
2756,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,46,0,7,-0.357815533876419,-0.290512353181839,3.5,1,0,0,0,0,0,33000,0,0,11,0,0,0,1500,1500,0,0,-1000,500,0,0,500,500,0,0,3,0,1600,32013.50390625,32013.50390625,3500,6,0,300,300,0,0,0,1
2753,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,32,12,7,0.270303100347519,-0.142294406890869,7,1,0,0,0,0,9200,210000,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2400,0,32771.76953125,30371.76953125,16000,6,0,1000,3000,-2000,0,0,0
2758,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,34,2,6,0.549361765384674,0.440141975879669,3,1,1200,0,0,1000,11800,170000,0,0,10,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36999988555908,95600.84375,131600,158126.25,62525.40625,1600,6,114000,500,0,500,0,0,0
2763,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,1,0,0,0,0,0,1,35,2,3,-1.62419962882996,-0.80112224817276,2.5,0,0,0,0,1800,2500,32000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2762,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,1,0,0,0,0,0,0,34,2,5,1.42805933952332,1.86993956565857,3.5,0,0,0,0,1200,11150,250000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2757,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,36,8,6,7.96900606155396,3.30068755149841,11,1,60000,0,0,15000,255000,1085000,0,0,10,0,60000,0,0,0,0,0,-50,-50,0,0,0,0,0,0,5.86999988555908,401016.375,720000,790727.3125,389710.9375,50000,6,380000,15000,0,15000,0,0,0
2759,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,46,2,9,7.96900606155396,2.32612109184265,5.5,1,0,0,0,0,43000,300000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83620.40625,500000,576383.625,492763.21875,60000,7,0,13000,3700,9300,0,0,0
2760,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,26,12,5,1.82391571998596,0.370577484369278,7.5,1,4200,0,1,-8950,21500,294000,0,0,10,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,118901.6328125,376000,608444.75,489543.125,40200,5,114000,1700,0,1700,0,0,0
2761,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,1,0,0,0,0,0,0,25,5,7,0.417740970849991,-0.657303392887115,4.5,0,32000,1,0,5500,43000,298000,0,0,10,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2772,108,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,32,2,3,-1.28902685642242,-0.921739339828491,4.25,0,0,0,0,3300,2100,7000,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,28000,38030.28515625,38030.28515625,2600,6,0,5100,1500,3600,0,0,0
2773,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,1,1,29,2,4,-1.02644097805023,-0.353415757417679,4.5,0,25000,0,1,4500,11248.4306640625,15000,0,0,11,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,4000,12372.283203125,12372.283203125,3700,5,0,200,1600,-1400,0,0,0
2767,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,30,7,4,-1.42437338829041,-0.724480867385864,4.75,0,3000,0,0,2000,1000,150000,0,0,11,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14000,14000,21833.78125,7833.78125,4250,4,0,2500,0,2500,0,0,0
2769,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,1,1,61,3,9,3.93744874000549,3.35656952857971,4.5,0,0,0,1,9480,5400,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,21000,0,59728.84375,38728.84375,2600,5,0,10000,8000,2000,0,0,0
2770,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,1,0,40,2,6,-1.42437338829041,-0.527222454547882,5,0,10000,0,1,-800,3300,19000,0,0,11,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8000,28000,57138.3515625,49138.3515625,6700,5,0,1100,0,1100,0,0,0
2771,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,0,50,0,6,-1.69506657123566,-0.722343802452087,5.5,0,0,0,0,600,800,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,26000,55270,55270,1500,7,0,1100,0,1100,0,0,0
2768,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,1,0,48,5,5,-1.88678550720215,0.134451165795326,3,0,200,0,0,200,2000,14000,0,0,11,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,5700,40000,69203.0625,63503.0625,7200,5,0,500,0,500,0,0,0
2765,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,1,0,41,6,7,-1.75143897533417,-0.406730353832245,3,0,0,0,0,300,1000,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36500,40000,77155.203125,40655.203125,7950,9,0,800,2800,-2000,0,0,0
2764,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,37,2,5,-0.75574791431427,1.2312148809433,4.5,0,12000,0,0,-28000,64400,225000,0,0,11,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5600,64000,71372.96875,65772.96875,6975,3,0,4000,12250,-8250,0,0,0
2766,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,68,8,7,3.48343539237976,0.912084221839905,2.75,1,8000,0,0,500,15200,75000,0,0,11,3000,5000,0,118253.625,118253.625,0,0,-108340,9913.615234375,-6030.47021484375,-4099.77978515625,21920,21920,0,0,4.75,81000,120000,253322.234375,172322.234375,9000,5,0,0,6000,-6000,0,0,1
2774,109,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,1,40,4,4,-0.891094505786896,-0.265893071889877,3,0,0,0,0,2700,9800,61000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2777,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,33,6,5,-0.254610270261765,-0.566674172878265,3,1,1800,0,1,9500,3800,73200,0,0,10,0,1800,0,1500,1500,0,0,-1000,500,0,0,500,500,0,0,2,10360,60540,102867.4375,92507.4375,7600,5,0,2700,2000,700,0,0,1
2782,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,1,34,8,6,-0.485054820775986,1.17704784870148,8.25,1,4000,0,1,6000,61300,220000,0,0,10,3000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2778,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,37,8,7,2.19886374473572,1.50101149082184,4.25,1,70000,0,0,2400,67065,210000,0,0,10,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,103000,136000,235770,132770,11000,9,0,13300,0,13300,0,0,0
